property_category,property_type,district,price,area,price_per_sqm
жилая,комната,ЮАО,1085262,14.4,75267
жилая,комната,ЮАО,1315193,15.8,83299
жилая,комната,ЮАО,2015438,18.6,108105
жилая,комната,ЮАО,2001410,22.7,87991
жилая,комната,ЮАО,1589908,17.2,92261
жилая,комната,ЮАО,1861611,22.4,83272
жилая,комната,ЮАО,1335389,13.4,99387
жилая,дом,ЮАО,36345249,98.1,370520
жилая,дом,ЮАО,58536581,186.1,314533
жилая,дом,ЮАО,62385949,196.2,318005
жилая,дом,ЮАО,56474427,181.3,311557
жилая,дом,ЮАО,36207020,110.3,328273
жилая,дом,ЮАО,50770240,176.8,287222
жилая,дом,ЮАО,61191067,202.0,302854
жилая,дом,ЮАО,47727315,242.9,196512
жилая,дом,ЮАО,52260550,199.5,261915
жилая,дом,ЮАО,52118052,215.1,242312
жилая,дом,ЮАО,32385071,159.1,203560
жилая,дом,ЮАО,67672085,199.8,338617
жилая,дом,ЮАО,61619818,179.7,342820
жилая,дом,ЮАО,42938265,128.6,333882
жилая,таунхаус,ЮАО,22077823,109.4,201872
жилая,таунхаус,ЮАО,25951627,117.3,221225
жилая,таунхаус,ЮАО,28072011,131.6,213377
жилая,таунхаус,ЮАО,25129400,96.1,261408
жилая,таунхаус,ЮАО,28874170,133.0,217119
жилая,таунхаус,ЮАО,21353322,96.8,220541
жилая,таунхаус,ЮАО,19308193,111.2,173584
жилая,таунхаус,ЮАО,17114505,97.9,174732
жилая,таунхаус,ЮАО,24713835,128.6,192199
коммерческая,офис,ЮАО,12928169,236.1,80000
коммерческая,офис,ЮАО,14298131,180.6,80000
коммерческая,офис,ЮАО,8252757,140.5,80000
коммерческая,офис,ЮАО,17545954,291.3,80000
коммерческая,офис,ЮАО,19192706,246.0,80000
коммерческая,офис,ЮАО,29727771,367.1,80000
коммерческая,офис,ЮАО,23834117,303.6,80000
коммерческая,офис,ЮАО,13775749,198.8,80000
коммерческая,офис,ЮАО,14303615,162.5,80000
коммерческая,офис,ЮАО,14689264,238.8,80000
коммерческая,офис,ЮАО,22351605,248.7,80000
коммерческая,офис,ЮАО,11147740,166.5,80000
коммерческая,офис,ЮАО,26965064,350.5,80000
коммерческая,офис,ЮАО,12233085,235.0,80000
коммерческая,офис,ЮАО,24127026,356.9,80000
коммерческая,офис,ЮАО,13876415,272.3,80000
коммерческая,офис,ЮАО,23119829,354.5,80000
коммерческая,офис,ЮАО,13840257,192.7,80000
коммерческая,торговое помещение,ЮАО,12801456,124.4,120000
коммерческая,торговое помещение,ЮАО,23810734,186.1,119999
коммерческая,торговое помещение,ЮАО,12158183,124.8,120000
коммерческая,торговое помещение,ЮАО,14072030,174.4,119999
коммерческая,торговое помещение,ЮАО,12799679,115.5,120000
коммерческая,торговое помещение,ЮАО,16045891,117.2,120000
коммерческая,торговое помещение,ЮАО,14509800,126.3,120000
коммерческая,торговое помещение,ЮАО,16048189,124.6,120000
коммерческая,торговое помещение,ЮАО,16353310,129.2,120000
коммерческая,торговое помещение,ЮАО,15267673,140.9,120000
коммерческая,торговое помещение,ЮАО,18227921,184.9,120000
коммерческая,торговое помещение,ЮАО,27285401,245.6,120000
коммерческая,торговое помещение,ЮАО,16193782,199.7,120000
коммерческая,торговое помещение,ЮАО,15859632,146.8,120000
коммерческая,склад,ЮАО,55506582,1314.0,40000
коммерческая,склад,ЮАО,17061649,506.2,40000
коммерческая,склад,ЮАО,30475239,1058.0,40000
коммерческая,склад,ЮАО,35673590,882.9,40000
коммерческая,склад,ЮАО,49010473,1240.8,40000
коммерческая,склад,ЮАО,30086213,861.8,40000
коммерческая,склад,ЮАО,22498531,614.4,40000
коммерческая,склад,ЮАО,51470799,1301.8,40000
коммерческая,склад,ЮАО,31054139,862.5,40000
коммерческая,производственное помещение,ЮАО,35438981,768.0,50000
коммерческая,производственное помещение,ЮАО,22577181,711.6,50000
коммерческая,производственное помещение,ЮАО,29947717,589.7,50000
коммерческая,производственное помещение,ЮАО,47422553,955.4,50000
коммерческая,производственное помещение,ЮАО,31102907,625.5,50000
коммерческая,производственное помещение,ЮАО,33129753,726.7,50000
коммерческая,производственное помещение,ЮАО,56399355,1013.3,50000
коммерческая,готовый бизнес,ЮАО,5401139,0.0,0
коммерческая,готовый бизнес,ЮАО,5919141,0.0,0
коммерческая,готовый бизнес,ЮАО,3480545,0.0,0
коммерческая,готовый бизнес,ЮАО,3350145,0.0,0
коммерческая,готовый бизнес,ЮАО,5346197,0.0,0
коммерческая,готовый бизнес,ЮАО,5468536,0.0,0
земля,участок,ЮАО,5073889,845.3,6002
земля,участок,ЮАО,5689726,1011.2,5626
земля,участок,ЮАО,3781141,768.6,4919
земля,участок,ЮАО,2617170,418.4,6255
земля,участок,ЮАО,5541507,1025.9,5401
земля,участок,ЮАО,4089787,774.1,5282
земля,участок,ЮАО,2746483,732.0,3752
земля,участок,ЮАО,3552922,789.8,4498
земля,участок,ЮАО,3363863,703.2,4783
прочая,гараж,ЮАО,857284,24.0,35670
прочая,гараж,ЮАО,839649,29.9,28043
прочая,гараж,ЮАО,934045,26.9,34664
прочая,гараж,ЮАО,902622,15.7,57310
прочая,гараж,ЮАО,846027,19.1,44184
прочая,гараж,ЮАО,867526,23.0,37647
прочая,гараж,ЮАО,916525,15.2,60353
прочая,машиноместо,ЮАО,411500,,0
прочая,машиноместо,ЮАО,418270,,0
прочая,машиноместо,ЮАО,411592,,0
прочая,машиноместо,ЮАО,478108,,0
прочая,машиноместо,ЮАО,472716,,0
прочая,машиноместо,ЮАО,472798,,0
жилая,квартира,ЮЗАО,14600738,89.3,163481
жилая,квартира,ЮЗАО,12055535,69.7,173016
жилая,квартира,ЮЗАО,13425450,75.0,178935
жилая,квартира,ЮЗАО,22659519,87.9,257701
жилая,квартира,ЮЗАО,14621834,69.6,210225
жилая,квартира,ЮЗАО,17255666,89.9,191860
жилая,квартира,ЮЗАО,20800197,114.6,181454
жилая,квартира,ЮЗАО,23389723,109.8,212991
жилая,квартира,ЮЗАО,14088510,77.7,181316
жилая,квартира,ЮЗАО,15784590,58.1,271581
жилая,квартира,ЮЗАО,23502621,83.6,280974
жилая,квартира,ЮЗАО,16082547,62.5,257388
жилая,квартира,ЮЗАО,12697233,55.8,227448
жилая,квартира,ЮЗАО,13381425,86.1,155449
жилая,квартира,ЮЗАО,21385282,98.2,217707
жилая,квартира,ЮЗАО,13009446,55.5,234204
жилая,квартира,ЮЗАО,13310761,79.0,168567
жилая,квартира,ЮЗАО,14866356,81.0,183588
жилая,квартира,ЮЗАО,20371286,72.6,280753
жилая,квартира,ЮЗАО,14088405,99.7,141314
жилая,квартира,ЮЗАО,15099789,78.5,192364
жилая,квартира,ЮЗАО,11574893,84.4,137194
жилая,квартира,ЮЗАО,15185839,58.0,261830
жилая,квартира,ЮЗАО,15573893,69.8,223031
жилая,квартира,ЮЗАО,14508235,83.0,174770
жилая,квартира,ЮЗАО,13997955,60.7,230640
жилая,квартира,ЮЗАО,13862139,71.9,192810
жилая,квартира,ЮЗАО,13627889,62.3,218722
жилая,квартира,ЮЗАО,14538663,73.3,198390
жилая,квартира,ЮЗАО,16750709,72.0,232803
жилая,квартира,ЮЗАО,20222475,92.6,218439
жилая,квартира,ЮЗАО,14615884,62.7,233292
жилая,квартира,ЮЗАО,19880418,103.0,192959
жилая,квартира,ЮЗАО,9981387,57.4,173808
жилая,квартира,ЮЗАО,25328353,91.3,277271
жилая,квартира,ЮЗАО,4358159,32.5,134034
жилая,квартира,ЮЗАО,15020410,74.8,200937
жилая,квартира,ЮЗАО,20158735,94.9,212388
жилая,квартира,ЮЗАО,18607952,103.4,179990
жилая,квартира,ЮЗАО,11624706,67.7,171797
жилая,квартира,ЮЗАО,16628208,85.9,193646
жилая,квартира,ЮЗАО,12704254,52.8,240776
жилая,квартира,ЮЗАО,15585321,77.2,202009
жилая,квартира,ЮЗАО,9951597,55.3,180020
жилая,квартира,ЮЗАО,17884163,92.0,194310
жилая,квартира,ЮЗАО,15399303,85.7,179755
жилая,квартира,ЮЗАО,11600598,69.3,167450
жилая,квартира,ЮЗАО,19289815,108.6,177663
жилая,квартира,ЮЗАО,15164677,89.5,169509
жилая,квартира,ЮЗАО,13553876,64.1,211470
жилая,квартира,ЮЗАО,15187849,81.3,186922
жилая,квартира,ЮЗАО,9079265,59.4,152835
жилая,квартира,ЮЗАО,21844445,91.2,239404
жилая,квартира,ЮЗАО,11888056,74.4,159793
жилая,квартира,ЮЗАО,8681141,53.5,162150
жилая,квартира,ЮЗАО,11930468,52.9,225661
жилая,квартира,ЮЗАО,13496848,66.7,202302
жилая,квартира,ЮЗАО,12812989,76.3,167877
жилая,квартира,ЮЗАО,11567006,57.6,200924
жилая,квартира,ЮЗАО,29680428,107.4,276364
жилая,квартира,ЮЗАО,15042650,67.9,221698
жилая,квартира,ЮЗАО,11156351,58.7,190020
жилая,квартира,ЮЗАО,13424804,71.0,189037
жилая,квартира,ЮЗАО,19543908,82.0,238336
жилая,квартира,ЮЗАО,18310279,82.8,221108
жилая,квартира,ЮЗАО,17203093,64.1,268259
жилая,квартира,ЮЗАО,14426208,79.4,181763
жилая,квартира,ЮЗАО,16603044,90.7,183139
жилая,квартира,ЮЗАО,12556964,65.5,191624
жилая,квартира,ЮЗАО,15811609,86.9,182004
жилая,квартира,ЮЗАО,14420089,71.8,200970
жилая,квартира,ЮЗАО,8538301,62.2,137252
жилая,квартира,ЮЗАО,15961477,65.9,242110
жилая,квартира,ЮЗАО,18470277,82.6,223670
жилая,квартира,ЮЗАО,14310126,66.5,215337
жилая,квартира,ЮЗАО,10183675,47.9,212385
жилая,квартира,ЮЗАО,21105925,95.8,220205
жилая,квартира,ЮЗАО,9776540,69.2,141297
жилая,квартира,ЮЗАО,27005141,96.2,280584
жилая,квартира,ЮЗАО,12063953,77.3,156136
жилая,квартира,ЮЗАО,13407078,76.1,176176
жилая,квартира,ЮЗАО,10957816,70.8,154729
жилая,квартира,ЮЗАО,11240939,69.6,161589
жилая,квартира,ЮЗАО,21550834,110.9,194363
жилая,квартира,ЮЗАО,22687389,88.7,255911
жилая,квартира,ЮЗАО,13102116,59.4,220553
жилая,квартира,ЮЗАО,15899146,56.9,279609
жилая,квартира,ЮЗАО,22597505,87.2,259268
жилая,квартира,ЮЗАО,15243295,66.1,230655
жилая,квартира,ЮЗАО,12893381,70.2,183612
жилая,квартира,ЮЗАО,19073244,71.4,267212
жилая,квартира,ЮЗАО,15634727,81.8,191198
жилая,квартира,ЮЗАО,9810706,61.1,160665
жилая,квартира,ЮЗАО,14554744,61.9,234974
жилая,квартира,ЮЗАО,17926831,89.4,200563
жилая,квартира,ЮЗАО,17393385,76.9,226208
жилая,квартира,ЮЗАО,12847269,62.8,204437
жилая,квартира,ЮЗАО,22555357,106.1,212572
жилая,квартира,ЮЗАО,14938991,91.5,163232
жилая,квартира,ЮЗАО,17375214,62.7,276964
жилая,квартира,ЮЗАО,22473548,93.5,240355
жилая,квартира,ЮЗАО,12343956,53.6,230262
жилая,квартира,ЮЗАО,14565538,67.2,216596
жилая,квартира,ЮЗАО,16925488,66.9,252859
жилая,квартира,ЮЗАО,18278612,68.4,267422
жилая,квартира,ЮЗАО,13341568,70.8,188437
жилая,квартира,ЮЗАО,21981725,77.1,285160
жилая,квартира,ЮЗАО,10925213,68.5,159447
жилая,квартира,ЮЗАО,20636836,72.8,283297
жилая,квартира,ЮЗАО,16305541,89.6,181980
жилая,квартира,ЮЗАО,9407148,57.5,163722
жилая,квартира,ЮЗАО,20597361,106.4,193660
жилая,квартира,ЮЗАО,9212982,43.8,210134
жилая,квартира,ЮЗАО,7810713,49.0,159379
жилая,квартира,ЮЗАО,23989577,88.5,271144
жилая,квартира,ЮЗАО,14394481,84.4,170622
жилая,квартира,ЮЗАО,10888955,71.3,152709
жилая,квартира,ЮЗАО,12552581,69.5,180653
жилая,квартира,ЮЗАО,25917162,91.8,282373
жилая,квартира,ЮЗАО,24052387,106.5,225884
жилая,квартира,ЮЗАО,12180524,88.6,137480
жилая,квартира,ЮЗАО,15779965,71.2,221772
жилая,квартира,ЮЗАО,12437147,67.3,184877
жилая,квартира,ЮЗАО,10603365,56.0,189357
жилая,квартира,ЮЗАО,18795419,87.6,214467
жилая,квартира,ЮЗАО,9097497,60.4,150510
жилая,квартира,ЮЗАО,8808931,61.5,143332
жилая,квартира,ЮЗАО,9477169,47.5,199533
жилая,апартаменты,ЮЗАО,13053518,55.5,235088
жилая,апартаменты,ЮЗАО,17752891,59.3,299568
жилая,апартаменты,ЮЗАО,14286202,51.7,276083
жилая,апартаменты,ЮЗАО,13795226,51.1,269944
жилая,апартаменты,ЮЗАО,6945474,36.0,193114
жилая,апартаменты,ЮЗАО,16726893,61.4,272623
жилая,апартаменты,ЮЗАО,15193875,57.0,266536
жилая,апартаменты,ЮЗАО,15870800,54.6,290738
жилая,апартаменты,ЮЗАО,10192468,47.5,214791
жилая,апартаменты,ЮЗАО,8709761,39.5,220436
жилая,апартаменты,ЮЗАО,10115539,46.7,216434
жилая,апартаменты,ЮЗАО,13273004,48.0,276503
жилая,апартаменты,ЮЗАО,8958609,40.2,223029
жилая,апартаменты,ЮЗАО,10868403,51.9,209342
жилая,апартаменты,ЮЗАО,8109439,39.8,203655
жилая,апартаменты,ЮЗАО,12961803,48.5,267422
жилая,апартаменты,ЮЗАО,10509671,31.8,329980
жилая,апартаменты,ЮЗАО,7542051,37.5,201039
жилая,апартаменты,ЮЗАО,8203962,38.7,212042
жилая,апартаменты,ЮЗАО,9515474,58.2,163618
жилая,апартаменты,ЮЗАО,16529944,49.0,337279
жилая,апартаменты,ЮЗАО,15408845,66.4,232183
жилая,апартаменты,ЮЗАО,7698394,44.7,172181
жилая,апартаменты,ЮЗАО,9647131,33.5,287852
жилая,апартаменты,ЮЗАО,9416817,35.7,263570
жилая,апартаменты,ЮЗАО,10092813,58.1,173652
жилая,апартаменты,ЮЗАО,12648254,58.9,214907
жилая,апартаменты,ЮЗАО,15856347,54.7,289987
жилая,апартаменты,ЮЗАО,16191748,50.4,321201
жилая,апартаменты,ЮЗАО,9017322,44.7,201803
жилая,апартаменты,ЮЗАО,16588561,61.3,270693
жилая,апартаменты,ЮЗАО,15666197,56.8,275659
жилая,комната,ЮЗАО,1814905,17.3,104702
жилая,комната,ЮЗАО,1989308,16.6,119803
жилая,комната,ЮЗАО,2431386,18.6,130744
жилая,комната,ЮЗАО,1767324,14.1,125565
жилая,комната,ЮЗАО,2037746,20.2,101061
жилая,комната,ЮЗАО,2254991,16.9,133788
жилая,комната,ЮЗАО,1934883,20.7,93601
жилая,комната,ЮЗАО,1835276,18.7,97993
жилая,комната,ЮЗАО,1692652,14.4,117203
жилая,комната,ЮЗАО,2548405,21.1,120997
жилая,комната,ЮЗАО,1448648,15.6,92885
жилая,комната,ЮЗАО,1944459,16.7,116191
жилая,комната,ЮЗАО,2447698,21.7,112636
жилая,комната,ЮЗАО,1941816,17.9,108719
жилая,комната,ЮЗАО,1743112,16.6,104819
жилая,комната,ЮЗАО,2312347,17.3,133563
жилая,комната,ЮЗАО,1925425,16.6,116140
жилая,комната,ЮЗАО,2494091,19.5,127786
жилая,комната,ЮЗАО,1550342,16.7,93104
жилая,комната,ЮЗАО,1960019,17.4,112666
жилая,комната,ЮЗАО,2225971,18.9,117482
жилая,дом,ЮЗАО,69803211,206.9,337428
жилая,дом,ЮЗАО,76064795,220.1,345627
жилая,дом,ЮЗАО,56602943,172.0,329154
жилая,дом,ЮЗАО,35064917,91.9,381420
жилая,дом,ЮЗАО,80084277,247.4,323653
жилая,дом,ЮЗАО,93006344,211.3,440095
жилая,дом,ЮЗАО,78663407,189.5,415218
жилая,дом,ЮЗАО,40287070,138.6,290752
жилая,дом,ЮЗАО,72034057,194.5,370435
жилая,дом,ЮЗАО,89173866,230.8,386407
жилая,дом,ЮЗАО,77745740,207.6,374497
жилая,дом,ЮЗАО,110490762,244.0,452908
жилая,дом,ЮЗАО,53320159,150.0,355375
жилая,дом,ЮЗАО,65991552,237.3,278142
жилая,дом,ЮЗАО,73155193,188.7,387620
жилая,дом,ЮЗАО,68845533,172.8,398468
жилая,таунхаус,ЮЗАО,30038476,108.3,277329
жилая,таунхаус,ЮЗАО,19178068,78.1,245545
жилая,таунхаус,ЮЗАО,27599185,98.9,279157
жилая,таунхаус,ЮЗАО,24656701,81.8,301249
жилая,таунхаус,ЮЗАО,38784239,128.2,302588
жилая,таунхаус,ЮЗАО,25501272,109.0,233875
жилая,таунхаус,ЮЗАО,25699560,86.4,297564
жилая,таунхаус,ЮЗАО,29411833,124.9,235440
жилая,таунхаус,ЮЗАО,24134723,83.2,290037
жилая,таунхаус,ЮЗАО,33742559,105.9,318696
коммерческая,офис,ЮЗАО,28357314,323.9,80000
коммерческая,офис,ЮЗАО,27057662,289.1,80000
коммерческая,офис,ЮЗАО,32253562,326.5,80000
коммерческая,офис,ЮЗАО,47018834,439.7,80000
коммерческая,офис,ЮЗАО,35459013,320.1,80000
коммерческая,офис,ЮЗАО,38724419,452.4,80000
коммерческая,офис,ЮЗАО,12520000,153.3,80000
коммерческая,офис,ЮЗАО,21790704,272.1,80000
коммерческая,офис,ЮЗАО,16952143,264.3,80000
коммерческая,офис,ЮЗАО,39093878,384.2,80000
коммерческая,офис,ЮЗАО,14238579,189.9,80000
коммерческая,офис,ЮЗАО,14761831,217.8,80000
коммерческая,офис,ЮЗАО,23117770,249.6,80000
коммерческая,офис,ЮЗАО,25946290,271.9,80000
коммерческая,офис,ЮЗАО,16727141,230.7,80000
коммерческая,офис,ЮЗАО,29137160,409.9,80000
коммерческая,офис,ЮЗАО,43927363,410.8,80000
коммерческая,офис,ЮЗАО,24209214,249.2,80000
коммерческая,офис,ЮЗАО,18988086,223.6,80000
коммерческая,офис,ЮЗАО,43750469,390.2,80000
коммерческая,офис,ЮЗАО,29332835,268.6,80000
коммерческая,торговое помещение,ЮЗАО,23399644,136.6,120000
коммерческая,торговое помещение,ЮЗАО,12492649,93.5,119999
коммерческая,торговое помещение,ЮЗАО,15739774,123.4,120000
коммерческая,торговое помещение,ЮЗАО,23831606,160.8,120000
коммерческая,торговое помещение,ЮЗАО,19469208,135.0,120000
коммерческая,торговое помещение,ЮЗАО,26793481,161.2,119999
коммерческая,торговое помещение,ЮЗАО,19925318,200.0,120000
коммерческая,торговое помещение,ЮЗАО,18004946,168.7,120000
коммерческая,торговое помещение,ЮЗАО,22932611,177.1,120000
коммерческая,торговое помещение,ЮЗАО,20490931,174.5,120000
коммерческая,торговое помещение,ЮЗАО,15327636,133.7,120000
коммерческая,торговое помещение,ЮЗАО,19937285,173.1,120000
коммерческая,торговое помещение,ЮЗАО,17327875,116.4,120000
коммерческая,торговое помещение,ЮЗАО,24425555,217.4,120000
коммерческая,торговое помещение,ЮЗАО,20309606,158.4,120000
коммерческая,торговое помещение,ЮЗАО,19367900,153.5,119999
коммерческая,склад,ЮЗАО,45087063,1060.3,40000
коммерческая,склад,ЮЗАО,66062920,1388.8,40000
коммерческая,склад,ЮЗАО,51411798,1140.2,40000
коммерческая,склад,ЮЗАО,50038158,922.7,40000
коммерческая,склад,ЮЗАО,47392102,1024.3,40000
коммерческая,склад,ЮЗАО,59648567,1237.5,40000
коммерческая,склад,ЮЗАО,13551825,260.6,40000
коммерческая,склад,ЮЗАО,18524120,555.8,40000
коммерческая,склад,ЮЗАО,67032203,1614.9,40000
коммерческая,склад,ЮЗАО,51666247,1111.7,40000
коммерческая,производственное помещение,ЮЗАО,42381436,960.4,50000
коммерческая,производственное помещение,ЮЗАО,68293092,1010.2,50000
коммерческая,производственное помещение,ЮЗАО,43174812,627.3,50000
коммерческая,производственное помещение,ЮЗАО,49899102,1049.3,50000
коммерческая,производственное помещение,ЮЗАО,25260806,526.6,50000
коммерческая,производственное помещение,ЮЗАО,30946586,758.4,50000
коммерческая,производственное помещение,ЮЗАО,47987685,962.3,50000
коммерческая,производственное помещение,ЮЗАО,51855667,812.0,50000
коммерческая,готовый бизнес,ЮЗАО,1503924,0.0,0
коммерческая,готовый бизнес,ЮЗАО,9945284,0.0,0
коммерческая,готовый бизнес,ЮЗАО,6263357,0.0,0
коммерческая,готовый бизнес,ЮЗАО,833907,0.0,0
коммерческая,готовый бизнес,ЮЗАО,5271650,0.0,0
коммерческая,готовый бизнес,ЮЗАО,3135303,0.0,0
коммерческая,готовый бизнес,ЮЗАО,9476938,0.0,0
земля,участок,ЮЗАО,5589925,741.7,7536
земля,участок,ЮЗАО,5399826,714.0,7562
земля,участок,ЮЗАО,5777691,802.5,7199
земля,участок,ЮЗАО,2181243,488.3,4467
земля,участок,ЮЗАО,3219743,444.4,7245
земля,участок,ЮЗАО,5157513,966.7,5335
земля,участок,ЮЗАО,5443450,1060.9,5130
земля,участок,ЮЗАО,4874594,1079.7,4514
земля,участок,ЮЗАО,2981719,421.8,7069
земля,участок,ЮЗАО,4486464,637.2,7041
прочая,гараж,ЮЗАО,1090545,15.4,70734
прочая,гараж,ЮЗАО,1123432,16.9,66609
прочая,гараж,ЮЗАО,1122937,22.2,50619
прочая,гараж,ЮЗАО,1171974,26.5,44288
прочая,гараж,ЮЗАО,1083500,21.5,50327
прочая,гараж,ЮЗАО,1050598,15.1,69397
прочая,гараж,ЮЗАО,1048307,26.0,40322
прочая,гараж,ЮЗАО,1107962,29.0,38245
прочая,машиноместо,ЮЗАО,544406,,0
прочая,машиноместо,ЮЗАО,543413,,0
прочая,машиноместо,ЮЗАО,505025,,0
прочая,машиноместо,ЮЗАО,574046,,0
прочая,машиноместо,ЮЗАО,518511,,0
прочая,машиноместо,ЮЗАО,516664,,0
прочая,машиноместо,ЮЗАО,540403,,0
жилая,квартира,НАО,9349457,81.6,114541
жилая,квартира,НАО,10684046,100.4,106430
жилая,квартира,НАО,3892787,45.5,85495
жилая,квартира,НАО,14792212,119.7,123592
жилая,квартира,НАО,7621909,62.0,122971
жилая,квартира,НАО,9053863,74.9,120894
жилая,квартира,НАО,6519183,72.4,90034
жилая,квартира,НАО,9294054,79.4,117053
жилая,квартира,НАО,7929552,80.8,98150
жилая,квартира,НАО,4956775,49.2,100799
жилая,квартира,НАО,9678836,65.5,147866
жилая,квартира,НАО,6182419,56.3,109859
жилая,квартира,НАО,13889847,111.6,124440
жилая,квартира,НАО,7843782,63.1,124295
жилая,квартира,НАО,5530185,58.2,95030
жилая,квартира,НАО,12138897,100.4,120905
жилая,квартира,НАО,11838395,77.3,153205
жилая,квартира,НАО,10503146,89.6,117204
жилая,квартира,НАО,14483697,104.0,139265
жилая,квартира,НАО,7586677,45.2,167698
жилая,квартира,НАО,9287852,67.1,138414
жилая,квартира,НАО,8766307,65.0,134877
жилая,квартира,НАО,6509986,54.8,118814
жилая,квартира,НАО,8318507,62.1,133997
жилая,квартира,НАО,8985663,77.8,115489
жилая,квартира,НАО,13256281,100.4,132064
жилая,квартира,НАО,6923115,65.5,105694
жилая,квартира,НАО,6561307,57.1,114869
жилая,квартира,НАО,5326824,56.3,94560
жилая,квартира,НАО,9756233,68.8,141748
жилая,квартира,НАО,7255621,74.4,97547
жилая,квартира,НАО,12525109,79.1,158265
жилая,квартира,НАО,12399026,81.3,152441
жилая,квартира,НАО,7442188,71.0,104818
жилая,квартира,НАО,9668307,62.1,155674
жилая,квартира,НАО,10863156,83.9,129495
жилая,квартира,НАО,8444484,64.7,130513
жилая,квартира,НАО,7654023,68.5,111671
жилая,квартира,НАО,8918152,58.7,151995
жилая,квартира,НАО,7716548,68.9,112063
жилая,квартира,НАО,12094898,81.5,148430
жилая,квартира,НАО,7203350,59.5,121076
жилая,квартира,НАО,9876490,74.0,133482
жилая,квартира,НАО,10546370,73.0,144514
жилая,квартира,НАО,12968778,88.2,147064
жилая,квартира,НАО,8265606,71.2,116014
жилая,квартира,НАО,8791318,68.6,128218
жилая,квартира,НАО,10961557,85.2,128705
жилая,квартира,НАО,4773098,47.4,100651
жилая,квартира,НАО,12786461,90.1,141836
жилая,квартира,НАО,5218113,53.0,98407
жилая,квартира,НАО,15137498,99.0,152952
жилая,квартира,НАО,20452235,115.0,177839
жилая,квартира,НАО,11911716,76.5,155808
жилая,квартира,НАО,9092934,82.5,110239
жилая,квартира,НАО,11381881,78.5,145082
жилая,квартира,НАО,9354309,66.3,141041
жилая,квартира,НАО,7660031,67.8,112972
жилая,квартира,НАО,6311028,59.0,106949
жилая,квартира,НАО,12259501,76.8,159681
жилая,квартира,НАО,16593779,95.2,174235
жилая,квартира,НАО,8997502,64.2,140079
жилая,квартира,НАО,7787085,55.3,140895
жилая,квартира,НАО,7829076,80.9,96810
жилая,квартира,НАО,7062688,70.8,99689
жилая,квартира,НАО,12074471,81.2,148773
жилая,квартира,НАО,11457080,74.7,153449
жилая,квартира,НАО,10391423,91.7,113320
жилая,квартира,НАО,6255118,65.5,95443
жилая,квартира,НАО,8273861,70.8,116846
жилая,квартира,НАО,8697478,86.8,100227
жилая,квартира,НАО,8880201,72.6,122328
жилая,квартира,НАО,12184870,85.6,142326
жилая,квартира,НАО,15510289,96.9,160089
жилая,квартира,НАО,9108278,79.4,114756
жилая,квартира,НАО,8728963,81.6,107015
жилая,квартира,НАО,9043330,74.5,121430
жилая,квартира,НАО,11240040,71.8,156564
жилая,квартира,НАО,8418674,66.6,126314
жилая,квартира,НАО,9918188,70.0,141650
жилая,квартира,НАО,5912351,57.6,102563
жилая,квартира,НАО,7978440,74.2,107584
жилая,квартира,НАО,10399721,82.5,126036
жилая,квартира,НАО,11373128,64.5,176216
жилая,квартира,НАО,6116521,51.4,118932
жилая,квартира,НАО,12741330,90.1,141483
жилая,квартира,НАО,13136221,86.5,151871
жилая,квартира,НАО,6895756,50.6,136403
жилая,квартира,НАО,9602352,75.2,127720
жилая,квартира,НАО,12639966,91.8,137726
жилая,квартира,НАО,11221056,90.8,123646
жилая,квартира,НАО,4069621,33.2,122509
жилая,квартира,НАО,11353770,104.3,108860
жилая,квартира,НАО,10356901,82.3,125865
жилая,квартира,НАО,10881885,78.5,138546
жилая,квартира,НАО,11358854,73.0,155558
жилая,квартира,НАО,11886697,93.1,127694
жилая,квартира,НАО,13398544,92.6,144618
жилая,квартира,НАО,9555659,87.0,109821
жилая,квартира,НАО,10929294,61.0,179204
жилая,апартаменты,НАО,6316091,55.6,113509
жилая,апартаменты,НАО,8511677,47.0,180987
жилая,апартаменты,НАО,7628015,53.8,141875
жилая,апартаменты,НАО,9702655,68.7,141193
жилая,апартаменты,НАО,5897003,39.1,150771
жилая,апартаменты,НАО,7760050,51.9,149509
жилая,апартаменты,НАО,4669186,44.5,105028
жилая,апартаменты,НАО,8597271,41.0,209852
жилая,апартаменты,НАО,6395979,34.8,183989
жилая,апартаменты,НАО,9666109,62.6,154530
жилая,апартаменты,НАО,7690007,64.5,119140
жилая,апартаменты,НАО,8028040,50.9,157625
жилая,апартаменты,НАО,7022923,44.8,156777
жилая,апартаменты,НАО,6619373,49.8,133006
жилая,апартаменты,НАО,13985485,64.8,215814
жилая,апартаменты,НАО,12052860,64.8,186144
жилая,апартаменты,НАО,8744372,51.8,168749
жилая,апартаменты,НАО,6626018,45.9,144220
жилая,апартаменты,НАО,8722749,47.7,183020
жилая,апартаменты,НАО,5423976,37.4,145191
жилая,апартаменты,НАО,7771248,55.3,140429
жилая,апартаменты,НАО,6303762,31.5,200296
жилая,апартаменты,НАО,8067627,58.8,137219
жилая,апартаменты,НАО,6722932,47.0,143152
жилая,апартаменты,НАО,7420148,63.2,117399
жилая,комната,НАО,1428178,16.8,85106
жилая,комната,НАО,948735,14.9,63571
жилая,комната,НАО,859347,14.5,59148
жилая,комната,НАО,1596723,22.5,71053
жилая,комната,НАО,1460915,17.8,82027
жилая,комната,НАО,1454019,22.2,65372
